Timestamp,Area,Acts,Crime,Victim_ID
07-03-2018 17:00,Besantnagar,act323,Violence,Victim135
07-03-2018 19:05,Perambur North,act279,Accident,Victim106
07-03-2018 12:50,Nungambakkam,act379,Robbery,Victim3
07-03-2018 21:05,Kilpauk Medical College,act323,Violence,Victim70
07-03-2018 12:20,Chetput,act279,Accident,Victim40
07-03-2018 20:20,Greams Road,act379,Robbery,Victim41
07-03-2018 20:40,Mannady,act279,Accident,Victim104
07-03-2018 19:55,Sembiam,act363,Kidnapping,Victim182
07-03-2018 21:20,G K M Colony,act323,Violence,Victim172
07-03-2018 03:50,West Mambalam,act323,Violence,Victim182
07-03-2018 21:10,Koyambedu,act323,Violence,Victim18
07-03-2018 12:10,Valmiki Nagar,act279,Accident,Victim22
07-03-2018 10:35,Kilpauk,act279,Accident,Victim163
07-03-2018 23:45,Vepery,act279,Accident,Victim67
28-02-2018 21:00,Kilpauk Medical College,act379,Robbery,Victim185
28-02-2018 21:15,Vivekananda College Madras,act379,Robbery,Victim139
28-02-2018 10:15,Vyasarpadi,act279,Accident,Victim151
28-02-2018 10:15,Kasturibai Nagar,act279,Accident,Victim75
28-02-2018 10:30,Rv Nagar,act279,Accident,Victim34
28-02-2018 14:15,G K M Colony,act323,Violence,Victim54
28-02-2018 08:00,Shastri Bhavan,act363,Kidnapping,Victim90
28-02-2018 03:30,Erukkancheri,act323,Violence,Victim176
28-02-2018 01:30,Triplicane South,act379,Robbery,Victim15
28-02-2018 19:00,Triplicane South,act323,Violence,Victim14
28-02-2018 14:10,Choolaimedu,act323,Violence,Victim58
28-02-2018 14:25,Kumaran Nagar,act323,Violence,Victim79
28-02-2018 22:00,Perambur,act13,Gambling,Victim172
28-02-2018 22:00,Guindy Industrial Estate,act323,Violence,Victim100
28-02-2018 22:10,Sowcarpet,act323,Violence,Victim188
28-02-2018 12:00,Kumaran Nagar,act379,Robbery,Victim53
28-02-2018 13:30,Teynampet,act363,Kidnapping,Victim44
28-02-2018 03:00,Royapettah,act323,Violence,Victim52
28-02-2018 23:50,Sembiam,act323,Violence,Victim89
28-02-2018 19:00,Icf Colony,act379,Robbery,Victim112
28-02-2018 11:55,Raja Annamalaipuram,act279,Accident,Victim77
28-02-2018 11:00,TTTI Taramani,act323,Violence,Victim153
28-02-2018 18:00,Tondiarpet Bazaar,act279,Accident,Victim68
28-02-2018 01:00,Sowcarpet,act323,Violence,Victim4
28-02-2018 00:00,TTTI Taramani,act379,Robbery,Victim138
28-02-2018 22:10,Perambur,act279,Accident,Victim31
28-02-2018 22:30,Washermanpet East,act13,Gambling,Victim190
28-02-2018 08:40,Besantnagar,act279,Accident,Victim174
28-02-2018 15:40,Tondiarpet West,act323,Violence,Victim157
28-02-2018 15:50,Ramakrishna Nagar,act323,Violence,Victim156
28-02-2018 00:00,Jawahar Nagar,act379,Robbery,Victim111
28-02-2018 15:00,Ethiraj Salai,act323,Violence,Victim73
28-02-2018 15:30,Perambur,act323,Violence,Victim98
28-02-2018 19:05,Flowers Road,act323,Violence,Victim5
28-02-2018 19:25,Chetput,act323,Violence,Victim155
28-02-2018 19:50,Kasturibai Nagar,act323,Violence,Victim35
28-02-2018 19:20,TTTI Taramani,act323,Violence,Victim177
28-02-2018 13:00,Virugambakkam,act323,Violence,Victim64
28-02-2018 16:00,Rajaji Bhavan,act323,Violence,Victim99
28-02-2018 21:45,Mannady,act323,Violence,Victim156
28-02-2018 23:00,Teynampet,act323,Violence,Victim34
28-02-2018 19:30,Pr. Accountant General,act279,Accident,Victim102
28-02-2018 17:00,Thygarayanagar South NDS.O,act13,Gambling,Victim94
28-02-2018 19:45,Royapettah,act13,Gambling,Victim51
28-02-2018 19:00,Perambur,act323,Violence,Victim199
28-02-2018 20:00,Chennai,act323,Violence,Victim191
28-02-2018 17:00,Tondiarpet,act279,Accident,Victim149
28-02-2018 20:30,Madras University,act323,Violence,Victim61
28-02-2018 15:50,Pr. Accountant General,act13,Gambling,Victim3
01-03-2018 12:00,Shastri Nagar,act379,Robbery,Victim149
01-03-2018 14:30,Teynampet,act379,Robbery,Victim198
03-01-2018 16:30,Puliyanthope,act379,Robbery,Victim96
01-03-2018 22:30,Indian Institute Of Technology,act379,Robbery,Victim132
01-03-2018 18:35,Egmore ND,act379,Robbery,Victim46
01-03-2018 16:40,Mannady,act379,Robbery,Victim72
01-03-2018 01:45,Venkatesapuram,act379,Robbery,Victim184
01-03-2018 12:00,Valmiki Nagar,act379,Robbery,Victim172
01-03-2018 12:20,Erukkancheri,act279,Accident,Victim76
01-03-2018 17:20,Mannady,act279,Accident,Victim69
01-03-2018 15:35,Valmiki Nagar,act279,Accident,Victim62
01-03-2018 22:35,Virugambakkam,act279,Accident,Victim9
01-03-2018 16:20,Triplicane South,act279,Accident,Victim100
01-03-2018 17:30,Chintadripet,act279,Accident,Victim8
01-03-2018 15:25,TTTI Taramani,act279,Accident,Victim165
01-03-2018 18:25,Fort St George,act323,Violence,Victim106
01-03-2018 20:45,Madras Medical College,act323,Violence,Victim17
01-03-2018 11:45,Egmore,act323,Violence,Victim97
01-03-2018 19:50,Tondiarpet,act363,Kidnapping,Victim82
01-03-2018 15:30,Engineering College,act363,Kidnapping,Victim19
01-03-2018 16:05,Sowcarpet,act363,Kidnapping,Victim126
01-03-2018 15:15,Saidapet,act13,Gambling,Victim10
01-03-2018 15:20,Flower Bazaar,act13,Gambling,Victim162
01-03-2018 22:20,Pudupakkam,act323,Violence,Victim73
01-03-2018 22:30,Ramakrishna Nagar,act379,Robbery,Victim180
01-03-2018 18:25,Vepery,act323,Violence,Victim43
01-03-2018 08:55,Nungambakkam,act379,Robbery,Victim98
01-03-2018 14:20,D G Vaishnav College,act379,Robbery,Victim176
01-03-2018 00:55,Perambur Barracks,act279,Accident,Victim5
01-03-2018 18:35,Kilpauk Medical College,act323,Violence,Victim86
01-03-2018 12:05,Loyola College,act379,Robbery,Victim144
03-03-2018 20:10,G K M Colony,act379,Robbery,Victim120
03-03-2018 20:05,Jawahar Nagar,act379,Robbery,Victim107
03-03-2018 19:45,Mandaveli,act379,Robbery,Victim6
03-03-2018 15:30,World University Centre,act379,Robbery,Victim60
03-03-2018 16:00,Koyambedu,act379,Robbery,Victim121
03-03-2018 13:40,Venkatesapuram,act279,Accident,Victim168
03-03-2018 17:40,Chennai,act279,Accident,Victim60
03-03-2018 12:50,Thygarayanagar,act279,Accident,Victim91
03-03-2018 13:00,Besantnagar,act279,Accident,Victim2
03-03-2018 23:10,Park Town,act279,Accident,Victim6
03-03-2018 20:40,Kotturpuram,act279,Accident,Victim147
03-03-2018 04:10,Pudupakkam,act323,Violence,Victim144
03-03-2018 20:05,Pudupakkam,act323,Violence,Victim45
03-03-2018 00:15,Rajaji Bhavan,act323,Violence,Victim131
03-03-2018 22:50,Kodungaiyur,act323,Violence,Victim162
03-03-2018 23:40,Loyola College,act363,Kidnapping,Victim18
03-03-2018 14:10,Perambur,act363,Kidnapping,Victim132
03-03-2018 22:50,Lloyds Estate,act279,Accident,Victim171
03-03-2018 03:15,Kalaignar Karunanidhi Nagar,act279,Accident,Victim156
03-03-2018 16:10,Tiruvallikkeni,act279,Accident,Victim47
03-03-2018 17:50,Govt Stanley Hospital,act279,Accident,Victim185
03-03-2018 21:20,Kasturibai Nagar,act323,Violence,Victim2
03-03-2018 11:20,Teynampet,act279,Accident,Victim167
03-03-2018 14:00,Madras University,act323,Violence,Victim183
04-03-2018 09:00,Shastri Bhavan,act323,Violence,Victim18
04-03-2018 19:05,Chetput,act279,Accident,Victim31
04-03-2018 14:30,Jafferkhanpet,act279,Accident,Victim100
04-03-2018 23:05,Venkatesapuram,act323,Violence,Victim123
04-03-2018 22:00,Tondiarpet West,act323,Violence,Victim7
04-03-2018 18:30,Medavakkam Tank Road,act323,Violence,Victim13
04-03-2018 22:00,Rajbhavan,act323,Violence,Victim143
04-03-2018 13:40,Mylapore,act279,Accident,Victim72
04-03-2018 18:00,Hindi Prachar Sabha,act379,Robbery,Victim97
04-03-2018 13:30,Mint Building,act323,Violence,Victim31
04-03-2018 21:30,Mambalam.,act279,Accident,Victim39
04-03-2018 22:00,Tondiarpet West,act323,Violence,Victim165
04-03-2018 08:00,Perambur,act279,Accident,Victim144
04-03-2018 20:00,Nungambakkam High Road,act323,Violence,Victim150
04-03-2018 08:30,High Court Building,act323,Violence,Victim176
04-03-2018 17:00,Virugambakkam,act302,Murder,Victim189
04-03-2018 21:00,Kotturpuram,act279,Accident,Victim173
05-03-2018 06:15,Mandaveli,act279,Accident,Victim67
05-03-2018 23:00,Koyambedu,act323,Violence,Victim173
05-03-2018 07:30,Sembiam,act279,Accident,Victim195
05-03-2018 19:30,Jafferkhanpet,act13,Gambling,Victim152
05-03-2018 20:00,Kodambakkam,act279,Accident,Victim170
05-03-2018 13:30,Washermanpet,act323,Violence,Victim49
05-03-2018 10:00,Royapettah,act279,Accident,Victim145
05-03-2018 14:00,Vepery,act279,Accident,Victim42
05-03-2018 23:10,Chepauk,act279,Accident,Victim108
05-03-2018 19:05,Thygarayanagar,act379,Robbery,Victim133
05-03-2018 19:10,TTTI Taramani,act379,Robbery,Victim64
05-03-2018 03:30,Govt Stanley Hospital,act323,Violence,Victim113
05-03-2018 18:45,Govt Stanley Hospital,act379,Robbery,Victim169
05-03-2018 12:10,Besantnagar,act379,Robbery,Victim12
05-03-2018 14:25,Fort St George,act279,Accident,Victim124
05-03-2018 15:40,Tidel Park,act279,Accident,Victim159
05-03-2018 00:45,Rv Nagar,act323,Violence,Victim17
05-03-2018 13:15,Nandanam,act323,Violence,Victim121
05-03-2018 14:00,Washermanpet East,act279,Accident,Victim66
05-03-2018 22:20,Old College Buildings,act279,Accident,Victim184
05-03-2018 19:45,High Court Building,act379,Robbery,Victim163
05-03-2018 14:55,Virugambakkam,act379,Robbery,Victim96
05-03-2018 21:40,Mint Building,act279,Accident,Victim144
05-03-2018 22:00,Mylapore,act302,Murder,Victim194
05-03-2018 19:10,Kasturibai Nagar,act279,Accident,Victim118
05-03-2018 21:00,Kalaignar Karunanidhi Nagar,act323,Violence,Victim15
05-03-2018 18:15,Old College Buildings,act323,Violence,Victim181
06-03-2018 11:40,Teynampet West,act323,Violence,Victim162
06-03-2018 17:30,Valmiki Nagar,act279,Accident,Victim32
06-03-2018 15:20,Koyambedu,act279,Accident,Victim29
06-03-2018 21:15,Shastri Nagar,act323,Violence,Victim127
06-03-2018 20:45,Vyasarpadi,act363,Kidnapping,Victim82
06-03-2018 13:45,World University Centre,act279,Accident,Victim49
06-03-2018 15:30,Sembiam,act323,Violence,Victim170
06-03-2018 17:25,Ripon Buildings,act323,Violence,Victim155
06-03-2018 18:40,Vyasarpadi,act279,Accident,Victim122
06-03-2018 14:30,Washermanpet East,act279,Accident,Victim194
06-03-2018 20:30,Hindi Prachar Sabha,act323,Violence,Victim122
06-03-2018 01:35,Tiruvallikkeni,act323,Violence,Victim136
06-03-2018 11:30,D G Vaishnav College,act279,Accident,Victim138
06-03-2018 10:10,Thygarayanagar South NDS.O,act323,Violence,Victim114
07-03-2018 14:50,Mannady,act279,Accident,Victim70
07-03-2018 20:40,Kalaignar Karunanidhi Nagar,act379,Robbery,Victim178
07-03-2018 13:35,Kotturpuram,act363,Kidnapping,Victim157
07-03-2018 22:55,Guindy Industrial Estate,act279,Accident,Victim63
7/3/2018 16.42 ,Kodungaiyur,act323,Violence,Victim198
7/3/2018 17.28,Teynampet,act323,Violence,Victim82
07-03-2018 18:05,Kilpauk Medical College,act379,Robbery,Victim56
07-03-2018 14:00,Chintadripet,act379,Robbery,Victim39
07-03-2018 16:00,Kodungaiyur,act279,Accident,Victim117
07-03-2018 18:00,Nandanam,act323,Violence,Victim184
07-03-2018 00:35,Guindy Industrial Estate,act323,Violence,Victim71
07-03-2018 20:20,High Court Building,act279,Accident,Victim158
07-03-2018 13:00,Govt Stanley Hospital,act323,Violence,Victim164
07-03-2018 16:15,MPT AO,act323,Violence,Victim18
07-03-2018 17:00,Virugambakkam,act323,Violence,Victim63
07-03-2018 19:05,D G Vaishnav College,act279,Accident,Victim20
07-03-2018 12:50,Jafferkhanpet,act379,Robbery,Victim104
07-03-2018 21:05,Jafferkhanpet,act323,Violence,Victim72
07-03-2018 12:20,High Court Building,act279,Accident,Victim20
07-03-2018 20:20,Washermanpet,act379,Robbery,Victim111
07-03-2018 20:40,Kasturibai Nagar,act279,Accident,Victim193
07-03-2018 19:55,Raja Annamalaipuram,act363,Kidnapping,Victim85
07-03-2018 21:20,Mint Building,act323,Violence,Victim177
07-03-2018 03:50,Old College Buildings,act323,Violence,Victim102
07-03-2018 21:10,Chintadripet,act323,Violence,Victim75
07-03-2018 12:10,Indian Institute Of Technology,act279,Accident,Victim101
07-03-2018 10:35,Chennai,act279,Accident,Victim172
07-03-2018 23:45,Kodambakkam,act279,Accident,Victim124
28-02-2018 21:00,Koyambedu,act379,Robbery,Victim12
28-02-2018 21:15,Velacheri,act379,Robbery,Victim156
28-02-2018 10:15,Guindy Industrial Estate,act279,Accident,Victim120
28-02-2018 10:15,Gopalapuram,act279,Accident,Victim76
28-02-2018 10:30,Ripon Buildings,act279,Accident,Victim146
28-02-2018 14:15,Edapalayam,act323,Violence,Victim69
28-02-2018 08:00,Tondiarpet Bazaar,act363,Kidnapping,Victim48
28-02-2018 03:30,Saligramam,act323,Violence,Victim87
28-02-2018 01:30,Chepauk,act379,Robbery,Victim117
28-02-2018 19:00,Kodambakkam,act323,Violence,Victim191
28-02-2018 14:10,Rajbhavan,act323,Violence,Victim158
28-02-2018 14:25,Valmiki Nagar,act323,Violence,Victim35
28-02-2018 22:00,Madras Medical College,act13,Gambling,Victim195
28-02-2018 22:00,Medavakkam Tank Road,act323,Violence,Victim89
28-02-2018 22:10,Flowers Road,act323,Violence,Victim111
28-02-2018 12:00,Egmore,act379,Robbery,Victim62
28-02-2018 13:30,Chetput,act363,Kidnapping,Victim88
28-02-2018 03:00,Kalaignar Karunanidhi Nagar,act323,Violence,Victim120
28-02-2018 23:50,Sowcarpet,act323,Violence,Victim89
28-02-2018 19:00,Tondiarpet Bazaar,act379,Robbery,Victim2
28-02-2018 11:55,Jafferkhanpet,act279,Accident,Victim108
28-02-2018 11:00,Madras University,act323,Violence,Victim123
28-02-2018 18:00,G K M Colony,act279,Accident,Victim40
28-02-2018 01:00,Teynampet West,act323,Violence,Victim171
28-02-2018 00:00,Kumaran Nagar,act379,Robbery,Victim141
28-02-2018 22:10,Rv Nagar,act279,Accident,Victim131
28-02-2018 22:30,Raja Annamalaipuram,act13,Gambling,Victim16
28-02-2018 08:40,Hindi Prachar Sabha,act279,Accident,Victim5
28-02-2018 15:40,Saidapet,act323,Violence,Victim140
28-02-2018 15:50,Shenoy Nagar,act323,Violence,Victim168
28-02-2018 00:00,Valmiki Nagar,act379,Robbery,Victim17
28-02-2018 15:00,Indian Institute Of Technology,act323,Violence,Victim22
28-02-2018 15:30,Washermanpet,act323,Violence,Victim38
28-02-2018 19:05,Shastri Nagar,act323,Violence,Victim99
28-02-2018 19:25,Nandanam,act323,Violence,Victim197
28-02-2018 19:50,Venkatesapuram,act323,Violence,Victim50
28-02-2018 19:20,Tidel Park,act323,Violence,Victim145
28-02-2018 13:00,Perambur Barracks,act323,Violence,Victim120
28-02-2018 16:00,Mannady,act323,Violence,Victim83
28-02-2018 21:45,Koyambedu,act323,Violence,Victim70
28-02-2018 23:00,Vepery,act323,Violence,Victim104
28-02-2018 19:30,Nungambakkam,act279,Accident,Victim80
28-02-2018 17:00,Koyambedu,act13,Gambling,Victim145
28-02-2018 19:45,Virugambakkam,act13,Gambling,Victim95
28-02-2018 19:00,Puliyanthope,act323,Violence,Victim172
28-02-2018 20:00,Tidel Park,act323,Violence,Victim143
28-02-2018 17:00,Velacheri,act279,Accident,Victim79
28-02-2018 20:30,Thygarayanagar North ND,act323,Violence,Victim161
28-02-2018 15:50,Rayapuram,act13,Gambling,Victim6
01-03-2018 12:00,High Court Building,act379,Robbery,Victim147
01-03-2018 14:30,Govt Stanley Hospital,act379,Robbery,Victim55
03-01-2018 16:30,Egmore ND,act379,Robbery,Victim82
01-03-2018 22:30,Tondiarpet West,act379,Robbery,Victim186
01-03-2018 18:35,West Mambalam,act379,Robbery,Victim137
01-03-2018 16:40,Koyambedu,act379,Robbery,Victim7
01-03-2018 01:45,Madras Electricity System,act379,Robbery,Victim84
01-03-2018 12:00,Erukkancheri,act379,Robbery,Victim143
01-03-2018 12:20,Lloyds Estate,act279,Accident,Victim144
01-03-2018 17:20,Pr. Accountant General,act279,Accident,Victim85
01-03-2018 15:35,MPT AO,act279,Accident,Victim91
01-03-2018 22:35,Perambur Barracks,act279,Accident,Victim187
01-03-2018 16:20,Hindi Prachar Sabha,act279,Accident,Victim56
01-03-2018 17:30,Rajbhavan,act279,Accident,Victim133
01-03-2018 15:25,Chintadripet,act279,Accident,Victim71
01-03-2018 18:25,Mandaveli,act323,Violence,Victim136
01-03-2018 20:45,Jawahar Nagar,act323,Violence,Victim32
01-03-2018 11:45,Park Town,act323,Violence,Victim186
01-03-2018 19:50,Medavakkam Tank Road,act363,Kidnapping,Victim85
01-03-2018 15:30,D G Vaishnav College,act363,Kidnapping,Victim190
01-03-2018 16:05,Rayapuram,act363,Kidnapping,Victim53
01-03-2018 15:15,Chetput,act13,Gambling,Victim159
01-03-2018 15:20,Kotturpuram,act13,Gambling,Victim15
01-03-2018 22:20,Besantnagar,act323,Violence,Victim143
01-03-2018 22:30,Triplicane South,act379,Robbery,Victim91
01-03-2018 18:25,Erukkancheri,act323,Violence,Victim39
01-03-2018 08:55,Raja Annamalaipuram,act379,Robbery,Victim48
01-03-2018 14:20,Rayapuram,act379,Robbery,Victim179
01-03-2018 00:55,Washermanpet East,act279,Accident,Victim93
01-03-2018 18:35,Edapalayam,act323,Violence,Victim107
01-03-2018 12:05,Pudupakkam,act379,Robbery,Victim20
03-03-2018 20:10,G K M Colony,act379,Robbery,Victim149
03-03-2018 20:05,Mint Building,act379,Robbery,Victim174
03-03-2018 19:45,Ethiraj Salai,act379,Robbery,Victim27
03-03-2018 15:30,Old College Buildings,act379,Robbery,Victim158
03-03-2018 16:00,D G Vaishnav College,act379,Robbery,Victim75
03-03-2018 13:40,Pr. Accountant General,act279,Accident,Victim5
03-03-2018 17:40,Mambalam.,act279,Accident,Victim164
03-03-2018 12:50,Thygarayanagar North ND,act279,Accident,Victim96
03-03-2018 13:00,Washermanpet,act279,Accident,Victim34
03-03-2018 23:10,Tiruvanmiyur,act279,Accident,Victim137
03-03-2018 20:40,D G Vaishnav College,act279,Accident,Victim124
03-03-2018 04:10,Royapettah,act323,Violence,Victim57
03-03-2018 20:05,Raja Annamalaipuram,act323,Violence,Victim25
03-03-2018 00:15,Nungambakkam High Road,act323,Violence,Victim154
03-03-2018 22:50,Edapalayam,act323,Violence,Victim121
03-03-2018 23:40,Guindy Industrial Estate,act363,Kidnapping,Victim66
03-03-2018 14:10,Guindy North,act363,Kidnapping,Victim20
03-03-2018 22:50,Ethiraj Salai,act279,Accident,Victim136
03-03-2018 03:15,Egmore ND,act279,Accident,Victim198
03-03-2018 16:10,Saligramam,act279,Accident,Victim44
03-03-2018 17:50,Kotturpuram,act279,Accident,Victim67
03-03-2018 21:20,Egmore ND,act323,Violence,Victim164
03-03-2018 11:20,Tondiarpet,act279,Accident,Victim125
03-03-2018 14:00,West Mambalam,act323,Violence,Victim79
04-03-2018 09:00,Vadapalani,act323,Violence,Victim79
04-03-2018 19:05,Tidel Park,act279,Accident,Victim145
04-03-2018 14:30,Chetput,act279,Accident,Victim47
04-03-2018 23:05,Mandaveli,act323,Violence,Victim64
04-03-2018 22:00,Gopalapuram,act323,Violence,Victim136
04-03-2018 18:30,Chintadripet,act323,Violence,Victim27
04-03-2018 22:00,Washermanpet,act323,Violence,Victim52
04-03-2018 13:40,Madras Electricity System,act279,Accident,Victim134
04-03-2018 18:00,Triplicane South,act379,Robbery,Victim183
04-03-2018 13:30,Pudupakkam,act323,Violence,Victim153
04-03-2018 21:30,Guindy North,act279,Accident,Victim92
04-03-2018 22:00,Mambalam.,act323,Violence,Victim62
04-03-2018 08:00,Mint Building,act279,Accident,Victim90
04-03-2018 20:00,Vepery,act323,Violence,Victim176
04-03-2018 08:30,Edapalayam,act323,Violence,Victim15
04-03-2018 17:00,Vepery,act302,Murder,Victim26
04-03-2018 21:00,Saligramam,act279,Accident,Victim84
05-03-2018 06:15,Mannady,act279,Accident,Victim99
05-03-2018 23:00,MPT AO,act323,Violence,Victim7
05-03-2018 07:30,Saidapet,act279,Accident,Victim5
05-03-2018 19:30,Mannady,act13,Gambling,Victim132
05-03-2018 20:00,Madras University,act279,Accident,Victim94
05-03-2018 13:30,Kilpauk Medical College,act323,Violence,Victim92
05-03-2018 10:00,Jafferkhanpet,act279,Accident,Victim127
05-03-2018 14:00,Raja Annamalaipuram,act279,Accident,Victim66
05-03-2018 23:10,Flowers Road,act279,Accident,Victim120
05-03-2018 19:05,Vyasar Nagar Colony,act379,Robbery,Victim199
05-03-2018 19:10,Flower Bazaar,act379,Robbery,Victim11
05-03-2018 03:30,Mylapore,act323,Violence,Victim155
05-03-2018 18:45,Hindi Prachar Sabha,act379,Robbery,Victim94
05-03-2018 12:10,Madras Electricity System,act379,Robbery,Victim92
05-03-2018 14:25,Thygarayanagar South NDS.O,act279,Accident,Victim71
05-03-2018 15:40,Kotturpuram,act279,Accident,Victim122
05-03-2018 00:45,Teynampet West,act323,Violence,Victim88
05-03-2018 13:15,Jawahar Nagar,act323,Violence,Victim81
05-03-2018 14:00,Fort St George,act279,Accident,Victim87
05-03-2018 22:20,Kumaran Nagar,act279,Accident,Victim57
05-03-2018 19:45,Engineering College,act379,Robbery,Victim22
05-03-2018 14:55,Chintadripet,act379,Robbery,Victim31
05-03-2018 21:40,Lloyds Estate,act279,Accident,Victim69
05-03-2018 22:00,Park Town,act302,Murder,Victim98
05-03-2018 19:10,Vivekananda College Madras,act279,Accident,Victim34
05-03-2018 21:00,Nungambakkam,act323,Violence,Victim30
05-03-2018 18:15,Kotturpuram,act323,Violence,Victim131
06-03-2018 11:40,Chepauk,act323,Violence,Victim75
06-03-2018 17:30,Kalaignar Karunanidhi Nagar,act279,Accident,Victim101
06-03-2018 15:20,Jafferkhanpet,act279,Accident,Victim78
06-03-2018 21:15,Thygarayanagar,act323,Violence,Victim46
06-03-2018 20:45,Royapettah,act363,Kidnapping,Victim74
06-03-2018 13:45,Ekkaduthangal,act279,Accident,Victim196
06-03-2018 15:30,Teynampet,act323,Violence,Victim122
06-03-2018 17:25,Washermanpet,act323,Violence,Victim37
06-03-2018 18:40,Velacheri,act279,Accident,Victim181
06-03-2018 14:30,Lloyds Estate,act279,Accident,Victim5
06-03-2018 20:30,Fort St George,act323,Violence,Victim79
06-03-2018 01:35,Mint Building,act323,Violence,Victim177
06-03-2018 11:30,Tiruvallikkeni,act279,Accident,Victim28
06-03-2018 10:10,Indian Institute Of Technology,act323,Violence,Victim116
07-03-2018 14:50,Chennai,act279,Accident,Victim121
07-03-2018 20:40,Shenoy Nagar,act379,Robbery,Victim183
07-03-2018 13:35,Greams Road,act363,Kidnapping,Victim1
07-03-2018 22:55,Perambur Barracks,act279,Accident,Victim111
7/3/2018 16.42 ,Venkatesapuram,act323,Violence,Victim172
7/3/2018 17.28,Vepery,act323,Violence,Victim117
07-03-2018 18:05,Perambur Barracks,act379,Robbery,Victim138
07-03-2018 14:00,Thygarayanagar North ND,act379,Robbery,Victim29
07-03-2018 16:00,Washermanpet East,act279,Accident,Victim162
07-03-2018 18:00,Ethiraj Salai,act323,Violence,Victim44
07-03-2018 00:35,Madras University,act323,Violence,Victim163
07-03-2018 20:20,Kilpauk,act279,Accident,Victim126
07-03-2018 13:00,Nungambakkam,act323,Violence,Victim4
07-03-2018 16:15,Loyola College,act323,Violence,Victim191
07-03-2018 17:00,West Mambalam,act323,Violence,Victim177
07-03-2018 19:05,Tondiarpet Bazaar,act279,Accident,Victim101
07-03-2018 12:50,Velacheri,act379,Robbery,Victim53
07-03-2018 21:05,Old College Buildings,act323,Violence,Victim67
07-03-2018 12:20,Perambur North,act279,Accident,Victim57
07-03-2018 20:20,Tondiarpet West,act379,Robbery,Victim153
07-03-2018 20:40,Flower Bazaar,act279,Accident,Victim19
07-03-2018 19:55,Kumaran Nagar,act363,Kidnapping,Victim161
07-03-2018 21:20,Old College Buildings,act323,Violence,Victim78
07-03-2018 03:50,Pr. Accountant General,act323,Violence,Victim11
07-03-2018 21:10,Kilpauk Medical College,act323,Violence,Victim34
07-03-2018 12:10,Kotturpuram,act279,Accident,Victim128
07-03-2018 10:35,World University Centre,act279,Accident,Victim39
07-03-2018 23:45,Chepauk,act279,Accident,Victim29
28-02-2018 21:00,Chintadripet,act379,Robbery,Victim172
28-02-2018 21:15,Kalaignar Karunanidhi Nagar,act379,Robbery,Victim68
28-02-2018 10:15,Teynampet,act279,Accident,Victim178
28-02-2018 10:15,Rajaji Bhavan,act279,Accident,Victim3
28-02-2018 10:30,Pudupakkam,act279,Accident,Victim27
28-02-2018 14:15,Pr. Accountant General,act323,Violence,Victim155
28-02-2018 08:00,Lloyds Estate,act363,Kidnapping,Victim56
28-02-2018 03:30,Old College Buildings,act323,Violence,Victim112
28-02-2018 01:30,Ekkaduthangal,act379,Robbery,Victim14
28-02-2018 19:00,Tidel Park,act323,Violence,Victim164
28-02-2018 14:10,Mambalam.,act323,Violence,Victim139
28-02-2018 14:25,Sowcarpet,act323,Violence,Victim118
28-02-2018 22:00,Mambalam.,act13,Gambling,Victim125
28-02-2018 22:00,Rv Nagar,act323,Violence,Victim27
28-02-2018 22:10,Rv Nagar,act323,Violence,Victim95
28-02-2018 12:00,Vepery,act379,Robbery,Victim124
28-02-2018 13:30,Engineering College,act363,Kidnapping,Victim156
28-02-2018 03:00,Guindy North,act323,Violence,Victim7
28-02-2018 23:50,Tondiarpet,act323,Violence,Victim30
28-02-2018 19:00,Govt Stanley Hospital,act379,Robbery,Victim101
28-02-2018 11:55,Mambalam.,act279,Accident,Victim194
28-02-2018 11:00,Venkatesapuram,act323,Violence,Victim18
28-02-2018 18:00,Engineering College,act279,Accident,Victim33
28-02-2018 01:00,Sembiam,act323,Violence,Victim94
28-02-2018 00:00,Chetput,act379,Robbery,Victim124
28-02-2018 22:10,Sembiam,act279,Accident,Victim182
28-02-2018 22:30,Lloyds Estate,act13,Gambling,Victim134
28-02-2018 08:40,Mambalam.,act279,Accident,Victim73
28-02-2018 15:40,Tidel Park,act323,Violence,Victim89
28-02-2018 15:50,Erukkancheri,act323,Violence,Victim158
28-02-2018 00:00,High Court Building,act379,Robbery,Victim115
28-02-2018 15:00,Ripon Buildings,act323,Violence,Victim25
28-02-2018 15:30,World University Centre,act323,Violence,Victim12
28-02-2018 19:05,Madras Medical College,act323,Violence,Victim134
28-02-2018 19:25,Vyasar Nagar Colony,act323,Violence,Victim96
28-02-2018 19:50,Vadapalani,act323,Violence,Victim110
28-02-2018 19:20,Puliyanthope,act323,Violence,Victim91
28-02-2018 13:00,Jawahar Nagar,act323,Violence,Victim184
28-02-2018 16:00,Kalaignar Karunanidhi Nagar,act323,Violence,Victim20
28-02-2018 21:45,Tiruvallikkeni,act323,Violence,Victim182
28-02-2018 23:00,Chennai,act323,Violence,Victim62
28-02-2018 19:30,Vyasarpadi,act279,Accident,Victim124
28-02-2018 17:00,Ripon Buildings,act13,Gambling,Victim95
28-02-2018 19:45,Vyasarpadi,act13,Gambling,Victim48
28-02-2018 19:00,Thygarayanagar North ND,act323,Violence,Victim147
28-02-2018 20:00,Velacheri,act323,Violence,Victim33
28-02-2018 17:00,Jafferkhanpet,act279,Accident,Victim52
